MSG,8,,,4CA354,,2016/06/25,17:23:20.243,2016/06/25,17:23:20.243,,,,,,,,,,,,
MSG,5,,,3C662C,,2016/06/25,17:23:20.378,2016/06/25,17:23:20.378,,14000,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:20.700,2016/06/25,17:23:20.700,,,,,,,,,,,,
MSG,8,,,02A1A7,,2016/06/25,17:23:21.034,2016/06/25,17:23:21.034,,,,,,,,,,,,
MSG,8,,,400A26,,2016/06/25,17:23:21.099,2016/06/25,17:23:21.099,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:21.104,2016/06/25,17:23:21.104,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:21.158,2016/06/25,17:23:21.158,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:21.162,2016/06/25,17:23:21.162,,,,,,,,,,,,
MSG,5,,,4CA354,,2016/06/25,17:23:21.228,2016/06/25,17:23:21.228,,36000,,,,,,,,,,
MSG,5,,,3C662C,,2016/06/25,17:23:21.361,2016/06/25,17:23:21.361,,14025,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:21.423,2016/06/25,17:23:21.423,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:21.486,2016/06/25,17:23:21.486,,,,,,,,,,,,
MSG,3,,,3C662C,,2016/06/25,17:23:21.620,2016/06/25,17:23:21.620,,14025,,,51.18135,6.26129,,,0,0,0,0
MSG,8,,,02A1A7,,2016/06/25,17:23:21.630,2016/06/25,17:23:21.630,,,,,,,,,,,,
MSG,4,,,02A1A7,,2016/06/25,17:23:21.879,2016/06/25,17:23:21.879,,,405.0,26.1,,,-3072,,0,0,0,0
MSG,5,,,02A1A7,,2016/06/25,17:23:21.882,2016/06/25,17:23:21.882,,13300,,,,,,,,,,
MSG,5,,,3C662C,,2016/06/25,17:23:21.947,2016/06/25,17:23:21.947,,14050,,,,,,,,,,
MSG,5,,,02A1A7,,2016/06/25,17:23:22.211,2016/06/25,17:23:22.211,,13275,,,,,,,,,,
MSG,4,,,02A1A7,,2016/06/25,17:23:22.278,2016/06/25,17:23:22.278,,,405.0,26.1,,,-3072,,0,0,0,0
MSG,5,,,3C662C,,2016/06/25,17:23:22.409,2016/06/25,17:23:22.409,,14050,,,,,,,,,,
MSG,5,,,3C662C,,2016/06/25,17:23:22.413,2016/06/25,17:23:22.413,,14050,,,,,,,,,,
MSG,8,,,02A1A7,,2016/06/25,17:23:22.473,2016/06/25,17:23:22.473,,,,,,,,,,,,
MSG,5,,,02A1A7,,2016/06/25,17:23:22.540,2016/06/25,17:23:22.540,,13275,,,,,,,,,,
MSG,5,,,3C662C,,2016/06/25,17:23:22.736,2016/06/25,17:23:22.736,,14075,,,,,,,,,,
MSG,5,,,02A1A7,,2016/06/25,17:23:22.863,2016/06/25,17:23:22.863,,13250,,,,,,,,,,
MSG,5,,,4CA354,,2016/06/25,17:23:22.995,2016/06/25,17:23:22.995,,35975,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:23.257,2016/06/25,17:23:23.257,,,,,,,,,,,,
MSG,8,,,344217,,2016/06/25,17:23:23.326,2016/06/25,17:23:23.326,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:23.388,2016/06/25,17:23:23.388,,,,,,,,,,,,
MSG,4,,,4CA354,,2016/06/25,17:23:23.392,2016/06/25,17:23:23.392,,,472.0,285.8,,,-64,,0,0,0,0
MSG,8,,,4CA354,,2016/06/25,17:23:23.395,2016/06/25,17:23:23.395,,,,,,,,,,,,
MSG,3,,,3C662C,,2016/06/25,17:23:24.702,2016/06/25,17:23:24.702,,14125,,,51.17738,6.25723,,,0,0,0,0
MSG,8,,,4CA354,,2016/06/25,17:23:24.835,2016/06/25,17:23:24.835,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:25.091,2016/06/25,17:23:25.091,,,,,,,,,,,,
MSG,8,,,02A1A7,,2016/06/25,17:23:25.550,2016/06/25,17:23:25.550,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:25.615,2016/06/25,17:23:25.615,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:25.620,2016/06/25,17:23:25.620,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:25.629,2016/06/25,17:23:25.629,,,,,,,,,,,,
MSG,5,,,3C662C,,2016/06/25,17:23:25.813,2016/06/25,17:23:25.813,,14150,,,,,,,,,,
MSG,8,,,344217,,2016/06/25,17:23:26.011,2016/06/25,17:23:26.011,,,,,,,,,,,,
MSG,8,,,344217,,2016/06/25,17:23:26.014,2016/06/25,17:23:26.014,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:26.139,2016/06/25,17:23:26.139,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:26.144,2016/06/25,17:23:26.144,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:26.146,2016/06/25,17:23:26.146,,,,,,,,,,,,
MSG,3,,,3C662C,,2016/06/25,17:23:26.205,2016/06/25,17:23:26.205,,14150,,,51.17551,6.25515,,,0,0,0,0
MSG,5,,,344217,,2016/06/25,17:23:26.402,2016/06/25,17:23:26.402,,38000,,,,,,,,,,
MSG,5,,,02A1A7,,2016/06/25,17:23:26.472,2016/06/25,17:23:26.472,,13075,,,,,,,,,,
MSG,5,,,3C662C,,2016/06/25,17:23:26.536,2016/06/25,17:23:26.536,,14150,,,,,,,,,,
MSG,3,,,3C662C,,2016/06/25,17:23:27.253,2016/06/25,17:23:27.253,,14175,,,51.17432,6.25412,,,0,0,0,0
MSG,8,,,394A08,,2016/06/25,17:23:27.323,2016/06/25,17:23:27.323,,,,,,,,,,,,
MSG,5,,,3C662C,,2016/06/25,17:23:27.516,2016/06/25,17:23:27.516,,14200,,,,,,,,,,
MSG,3,,,3C662C,,2016/06/25,17:23:27.649,2016/06/25,17:23:27.649,,14200,,,51.17362,6.25328,,,0,0,0,0
MSG,8,,,02A1A7,,2016/06/25,17:23:28.044,2016/06/25,17:23:28.044,,,,,,,,,,,,
MSG,3,,,3C662C,,2016/06/25,17:23:28.107,2016/06/25,17:23:28.107,,14200,,,51.17329,6.25275,,,0,0,0,0
MSG,8,,,4CA354,,2016/06/25,17:23:28.174,2016/06/25,17:23:28.174,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:23:28.960,2016/06/25,17:23:28.960,,,,,,,,,,,,
MSG,5,,,3C662C,,2016/06/25,17:23:28.962,2016/06/25,17:23:28.962,,14225,,,,,,,,,,
MSG,5,,,3C662C,,2016/06/25,17:23:28.964,2016/06/25,17:23:28.964,,14225,,,,,,,,,,
MSG,8,,,3C6615,,2016/06/25,17:28:17.585,2016/06/25,17:28:17.585,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:17.649,2016/06/25,17:28:17.649,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:17.780,2016/06/25,17:28:17.780,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:17.841,2016/06/25,17:28:17.841,,,,,,,,,,,,
MSG,4,,,3CFAF9,,2016/06/25,17:28:18.306,2016/06/25,17:28:18.306,,,374.0,182.0,,,64,,0,0,0,0
MSG,4,,,45AC50,,2016/06/25,17:28:18.435,2016/06/25,17:28:18.435,,,418.0,219.9,,,0,,0,0,0,0
MSG,8,,,3CFAF9,,2016/06/25,17:28:18.440,2016/06/25,17:28:18.440,,,,,,,,,,,,
MSG,4,,,4064A4,,2016/06/25,17:28:18.827,2016/06/25,17:28:18.827,,,436.0,124.0,,,0,,0,0,0,0
MSG,5,,,45AC50,,2016/06/25,17:28:18.961,2016/06/25,17:28:18.961,,37975,,,,,,,,,,
MSG,5,,,45AC50,,2016/06/25,17:28:19.020,2016/06/25,17:28:19.020,,37975,,,,,,,,,,
MSG,3,,,45AC50,,2016/06/25,17:28:19.418,2016/06/25,17:28:19.418,,37975,,,51.13271,6.05696,,,0,0,0,0
MSG,5,,,4064A4,,2016/06/25,17:28:19.546,2016/06/25,17:28:19.546,,37000,,,,,,,,,,
MSG,5,,,3C6615,,2016/06/25,17:28:19.611,2016/06/25,17:28:19.611,,12650,,,,,,,,,,
MSG,5,,,3C6615,,2016/06/25,17:28:19.616,2016/06/25,17:28:19.616,,12650,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:19.745,2016/06/25,17:28:19.745,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:20.464,2016/06/25,17:28:20.464,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:20.532,2016/06/25,17:28:20.532,,,,,,,,,,,,
MSG,4,,,45AC50,,2016/06/25,17:28:20.535,2016/06/25,17:28:20.535,,,418.0,219.9,,,0,,0,0,0,0
MSG,8,,,45AC50,,2016/06/25,17:28:20.537,2016/06/25,17:28:20.537,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:20.541,2016/06/25,17:28:20.541,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:20.543,2016/06/25,17:28:20.543,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:20.545,2016/06/25,17:28:20.545,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:20.667,2016/06/25,17:28:20.667,,,,,,,,,,,,
MSG,5,,,45AC50,,2016/06/25,17:28:21.062,2016/06/25,17:28:21.062,,37975,,,,,,,,,,
MSG,5,,,45AC50,,2016/06/25,17:28:21.182,2016/06/25,17:28:21.182,,37975,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:21.316,2016/06/25,17:28:21.316,,,,,,,,,,,,
MSG,3,,,45AC50,,2016/06/25,17:28:21.645,2016/06/25,17:28:21.645,,37975,,,51.12935,6.05255,,,0,0,0,0
MSG,5,,,45AC50,,2016/06/25,17:28:22.037,2016/06/25,17:28:22.037,,37975,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:22.561,2016/06/25,17:28:22.561,,,,,,,,,,,,
MSG,1,,,45AC50,,2016/06/25,17:28:23.022,2016/06/25,17:28:23.022,SAS2813 ,,,,,,,,0,0,0,0
MSG,5,,,45AC50,,2016/06/25,17:28:23.083,2016/06/25,17:28:23.083,,37975,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:23.094,2016/06/25,17:28:23.094,,,,,,,,,,,,
MSG,8,,,3C6615,,2016/06/25,17:28:23.096,2016/06/25,17:28:23.096,,,,,,,,,,,,
MSG,8,,,3C6615,,2016/06/25,17:28:23.099,2016/06/25,17:28:23.099,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:23.480,2016/06/25,17:28:23.480,,,,,,,,,,,,
MSG,3,,,45AC50,,2016/06/25,17:28:23.541,2016/06/25,17:28:23.541,,37975,,,51.12665,6.04897,,,0,0,0,0
MSG,4,,,45AC50,,2016/06/25,17:28:23.549,2016/06/25,17:28:23.549,,,418.0,219.9,,,0,,0,0,0,0
MSG,4,,,4064A4,,2016/06/25,17:28:23.872,2016/06/25,17:28:23.872,,,436.0,124.0,,,0,,0,0,0,0
MSG,5,,,45AC50,,2016/06/25,17:28:24.008,2016/06/25,17:28:24.008,,37975,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:24.072,2016/06/25,17:28:24.072,,,,,,,,,,,,
MSG,4,,,3CFAF9,,2016/06/25,17:28:24.461,2016/06/25,17:28:24.461,,,374.0,181.8,,,64,,0,0,0,0
MSG,8,,,45AC50,,2016/06/25,17:28:24.470,2016/06/25,17:28:24.470,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:24.526,2016/06/25,17:28:24.526,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:24.597,2016/06/25,17:28:24.597,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:24.655,2016/06/25,17:28:24.655,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:24.660,2016/06/25,17:28:24.660,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:24.852,2016/06/25,17:28:24.852,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:24.923,2016/06/25,17:28:24.923,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:24.989,2016/06/25,17:28:24.989,,,,,,,,,,,,
MSG,5,,,45AC50,,2016/06/25,17:28:25.048,2016/06/25,17:28:25.048,,37975,,,,,,,,,,
MSG,5,,,3C6615,,2016/06/25,17:28:25.052,2016/06/25,17:28:25.052,,12500,,,,,,,,,,
MSG,5,,,4064A4,,2016/06/25,17:28:25.380,2016/06/25,17:28:25.380,,36975,,,,,,,,,,
MSG,5,,,4064A4,,2016/06/25,17:28:25.447,2016/06/25,17:28:25.447,,36975,,,,,,,,,,
MSG,4,,,3CFAF9,,2016/06/25,17:28:25.450,2016/06/25,17:28:25.450,,,374.0,181.8,,,0,,0,0,0,0
MSG,3,,,45AC50,,2016/06/25,17:28:25.508,2016/06/25,17:28:25.508,,37975,,,51.12371,6.04500,,,0,0,0,0
MSG,8,,,3C6615,,2016/06/25,17:28:25.515,2016/06/25,17:28:25.515,,,,,,,,,,,,
MSG,5,,,4064A4,,2016/06/25,17:28:25.524,2016/06/25,17:28:25.524,,36975,,,,,,,,,,
MSG,5,,,45AC50,,2016/06/25,17:28:26.034,2016/06/25,17:28:26.034,,37975,,,,,,,,,,
MSG,3,,,45AC50,,2016/06/25,17:28:26.498,2016/06/25,17:28:26.498,,37975,,,51.12222,6.04309,,,0,0,0,0
MSG,8,,,4064A4,,2016/06/25,17:28:26.504,2016/06/25,17:28:26.504,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:26.556,2016/06/25,17:28:26.556,,,,,,,,,,,,
MSG,4,,,3CFAF9,,2016/06/25,17:28:26.561,2016/06/25,17:28:26.561,,,374.0,181.8,,,0,,0,0,0,0
MSG,5,,,3CFAF9,,2016/06/25,17:28:26.563,2016/06/25,17:28:26.563,,40000,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:26.628,2016/06/25,17:28:26.628,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:26.690,2016/06/25,17:28:26.690,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:26.698,2016/06/25,17:28:26.698,,,,,,,,,,,,
MSG,5,,,45AC50,,2016/06/25,17:28:27.016,2016/06/25,17:28:27.016,,38000,,,,,,,,,,
MSG,5,,,45AC50,,2016/06/25,17:28:27.028,2016/06/25,17:28:27.028,,37975,,,,,,,,,,
MSG,5,,,4064A4,,2016/06/25,17:28:27.149,2016/06/25,17:28:27.149,,36975,,,,,,,,,,
MSG,5,,,45AC50,,2016/06/25,17:28:27.154,2016/06/25,17:28:27.154,,37975,,,,,,,,,,
MSG,8,,,3C6615,,2016/06/25,17:28:27.282,2016/06/25,17:28:27.282,,,,,,,,,,,,
MSG,8,,,3C6615,,2016/06/25,17:28:27.284,2016/06/25,17:28:27.284,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:27.348,2016/06/25,17:28:27.348,,,,,,,,,,,,
MSG,5,,,45AC50,,2016/06/25,17:28:27.545,2016/06/25,17:28:27.545,,37975,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:27.608,2016/06/25,17:28:27.608,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:27.610,2016/06/25,17:28:27.610,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:27.612,2016/06/25,17:28:27.612,,,,,,,,,,,,
MSG,5,,,4064A4,,2016/06/25,17:28:27.933,2016/06/25,17:28:27.933,,36975,,,,,,,,,,
MSG,4,,,3CFAF9,,2016/06/25,17:28:28.332,2016/06/25,17:28:28.332,,,374.0,181.8,,,-64,,0,0,0,0
MSG,8,,,3CFAF9,,2016/06/25,17:28:28.392,2016/06/25,17:28:28.392,,,,,,,,,,,,
MSG,4,,,45AC50,,2016/06/25,17:28:28.459,2016/06/25,17:28:28.459,,,418.0,219.9,,,0,,0,0,0,0
MSG,8,,,45AC50,,2016/06/25,17:28:28.464,2016/06/25,17:28:28.464,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:28.468,2016/06/25,17:28:28.468,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:28.471,2016/06/25,17:28:28.471,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:29.117,2016/06/25,17:28:29.117,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:29.177,2016/06/25,17:28:29.177,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:29.180,2016/06/25,17:28:29.180,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:29.577,2016/06/25,17:28:29.577,,,,,,,,,,,,
MSG,3,,,4064A4,,2016/06/25,17:28:29.771,2016/06/25,17:28:29.771,,36975,,,51.37254,6.23772,,,0,0,0,0
MSG,5,,,3CFAF9,,2016/06/25,17:28:29.967,2016/06/25,17:28:29.967,,40000,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:30.032,2016/06/25,17:28:30.032,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:30.036,2016/06/25,17:28:30.036,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:30.095,2016/06/25,17:28:30.095,,,,,,,,,,,,
MSG,5,,,3C6615,,2016/06/25,17:28:30.232,2016/06/25,17:28:30.232,,12300,,,,,,,,,,
MSG,4,,,3CFAF9,,2016/06/25,17:28:30.297,2016/06/25,17:28:30.297,,,374.0,181.8,,,-64,,0,0,0,0
MSG,4,,,45AC50,,2016/06/25,17:28:30.428,2016/06/25,17:28:30.428,,,418.0,219.9,,,0,,0,0,0,0
MSG,8,,,45AC50,,2016/06/25,17:28:30.689,2016/06/25,17:28:30.689,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:30.693,2016/06/25,17:28:30.693,,,,,,,,,,,,
MSG,4,,,4064A4,,2016/06/25,17:28:30.698,2016/06/25,17:28:30.698,,,435.0,124.1,,,0,,0,0,0,0
MSG,8,,,3CFAF9,,2016/06/25,17:28:30.756,2016/06/25,17:28:30.756,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:30.819,2016/06/25,17:28:30.819,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:30.825,2016/06/25,17:28:30.825,,,,,,,,,,,,
MSG,5,,,45AC50,,2016/06/25,17:28:30.952,2016/06/25,17:28:30.952,,37975,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:31.283,2016/06/25,17:28:31.283,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:31.344,2016/06/25,17:28:31.344,,,,,,,,,,,,
MSG,8,,,4064A4,,2016/06/25,17:28:32.128,2016/06/25,17:28:32.128,,,,,,,,,,,,
MSG,8,,,4CA354,,2016/06/25,17:28:32.390,2016/06/25,17:28:32.390,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:32.782,2016/06/25,17:28:32.782,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:32.788,2016/06/25,17:28:32.788,,,,,,,,,,,,
MSG,4,,,3CFAF9,,2016/06/25,17:28:33.179,2016/06/25,17:28:33.179,,,374.0,181.8,,,-64,,0,0,0,0
MSG,8,,,3CFAF9,,2016/06/25,17:28:33.376,2016/06/25,17:28:33.376,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:34.619,2016/06/25,17:28:34.619,,,,,,,,,,,,
MSG,1,,,3CFAF9,,2016/06/25,17:28:34.880,2016/06/25,17:28:34.880,DCWIR   ,,,,,,,,0,0,0,0
MSG,8,,,3CFAF9,,2016/06/25,17:28:34.907,2016/06/25,17:28:34.907,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:34.909,2016/06/25,17:28:34.909,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:34.947,2016/06/25,17:28:34.947,,,,,,,,,,,,
MSG,5,,,3C6615,,2016/06/25,17:28:34.951,2016/06/25,17:28:34.951,,12125,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:35.018,2016/06/25,17:28:35.018,,,,,,,,,,,,
MSG,8,,,3C6615,,2016/06/25,17:28:35.148,2016/06/25,17:28:35.148,,,,,,,,,,,,
MSG,4,,,3CFAF9,,2016/06/25,17:28:35.150,2016/06/25,17:28:35.150,,,374.0,181.8,,,-64,,0,0,0,0
MSG,8,,,3C6615,,2016/06/25,17:28:35.605,2016/06/25,17:28:35.605,,,,,,,,,,,,
MSG,8,,,3C6615,,2016/06/25,17:28:35.669,2016/06/25,17:28:35.669,,,,,,,,,,,,
MSG,8,,,3CFAF9,,2016/06/25,17:28:36.130,2016/06/25,17:28:36.130,,,,,,,,,,,,
MSG,8,,,45AC50,,2016/06/25,17:28:36.388,2016/06/25,17:28:36.388,,,,,,,,,,,,
MSG,3,,,3C56E6,,2016/06/25,17:50:55.686,2016/06/25,17:50:55.686,,17425,,,51.17116,6.19124,,,0,0,0,0
MSG,8,,,406B5C,,2016/06/25,17:50:56.016,2016/06/25,17:50:56.016,,,,,,,,,,,,
MSG,8,,,406B5C,,2016/06/25,17:50:56.017,2016/06/25,17:50:56.017,,,,,,,,,,,,
MSG,8,,,3C56E6,,2016/06/25,17:50:56.019,2016/06/25,17:50:56.019,,,,,,,,,,,,
MSG,8,,,406B5C,,2016/06/25,17:50:56.021,2016/06/25,17:50:56.021,,,,,,,,,,,,
MSG,8,,,406B5C,,2016/06/25,17:50:56.079,2016/06/25,17:50:56.079,,,,,,,,,,,,
MSG,5,,,3C56E6,,2016/06/25,17:50:56.145,2016/06/25,17:50:56.145,,17425,,,,,,,,,,
MSG,5,,,406B5C,,2016/06/25,17:50:56.212,2016/06/25,17:50:56.212,,36975,,,,,,,,,,
